name,sku,price,description,categories,catalogNumber
"135mm X 75mm X 50mm (5’’ X 3’’) for 4M plate - Steel Finish","MB5040-1212",200,"135mm X 75mm X 50mm (5’’ X 3’’) for 4M plate in Steel Finish","Home Automation,Switches","MB504 .01"
"210mm X 75mm X 50mm (8’’ X 3’’) for 6M plate - Steel Finish","MB5060-1213",281,"210mm X 75mm X 50mm (8’’ X 3’’) for 6M plate in Steel Finish","Electrical,Components","MB506 .01"
"230mm X 80mm X 50mm (9’’ X 3’’) for 8M plate - Steel Finish","MB5080-1214",315,"230mm X 80mm X 50mm (9’’ X 3’’) for 8M plate in Steel Finish","Electrical,Switches","MB508 .01"
"135mm X 145mm X 50mm (5’’ X 5’’) for 8M-V plate - Steel Finish","MB5090-1215",315,"135mm X 145mm X 50mm (5’’ X 5’’) for 8M-V plate in Steel Finish","Industrial,Controls","MB509 .01"
"145mm X 210mm X 50mm (8’’ X 6’’) for 12M plate - Steel Finish","MB5120-1216",447,"145mm X 210mm X 50mm (8’’ X 6’’) for 12M plate in Steel Finish","Hardware,Switches","MB512 .01"
"210mm X 210mm X 50mm (8’’ X 8’’) for 21M plate - Steel Finish","MB5210-1217",570,"210mm X 210mm X 50mm (8’’ X 8’’) for 21M plate in Steel Finish","Residential,Switches","MB521 .01"
"2 Module Surface Box 94mm X 94mm X 60mm (3.5’’ X 3.5’’) - Frost White","SM7020-1218",246,"2 Module Surface Box 94mm X 94mm X 60mm (3.5’’ X 3.5’’) in Frost White","Electrical,Components","SM702 .01"
"3 Module Surface Box 118mm X 94mm X 60mm (4.5’’ X 3.5’’) - Frost White","SM7030-1219",278,"3 Module Surface Box 118mm X 94mm X 60mm (4.5’’ X 3.5’’) in Frost White","Home Automation,Switches","SM703 .01"
"4 Module Surface Box 150mm X 94mm X 60mm (6’’ X 3.5’’) - Frost White","SM7040-1220",325,"4 Module Surface Box 150mm X 94mm X 60mm (6’’ X 3.5’’) in Frost White","Building Materials,Electrical","SM704 .01"
"6 Module Surface Box 205mm X 94mm X 60mm (8’’ X 3.5’’) - Frost White","SM7060-1221",384,"6 Module Surface Box 205mm X 94mm X 60mm (8’’ X 3.5’’) in Frost White","Commercial,Electrical","SM706 .01"
"Switch 6A - 1 Gang One-way - 1 Module - Metal Chrome Glossy","T91003-1222",536,"Switch 6A - 1 Gang One-way - 1 Module in Metal Chrome Glossy","Electrical,Switches","T9100 .31"
"Switch 6A - 1 Gang One-way with indicator - 1 Module - Metal Chrome Glossy","T91013-1223",769,"Switch 6A - 1 Gang One-way with indicator - 1 Module in Metal Chrome Glossy","Hardware,Switches","T9101 .31"
"Switch 6A - 1 Gang Two-way - 1 Module - Metal Chrome Glossy","T92003-1224",714,"Switch 6A - 1 Gang Two-way - 1 Module in Metal Chrome Glossy","Building Materials,Electrical","T9200 .31"
"Switch 6A - 1 Gang Two-way with indicator - 1 Module - Metal Chrome Glossy","T92013-1225",1029,"Switch 6A - 1 Gang Two-way with indicator - 1 Module in Metal Chrome Glossy","Electrical,Components","T9201 .31"
"Switch 16A - 1 Gang One-way - 1 Module - Metal Chrome Glossy","T91103-1226",847,"Switch 16A - 1 Gang One-way - 1 Module in Metal Chrome Glossy","Electrical,Components","T9110 .31"
"Switch 16A - 1 Gang One-way with indicator - 1 Module - Metal Chrome Glossy","T91113-1227",1053,"Switch 16A - 1 Gang One-way with indicator - 1 Module in Metal Chrome Glossy","Electrical,Components","T9111 .31"
"Switch 16A - 1 Gang Two-way - 1 Module - Metal Chrome Glossy","T92103-1228",889,"Switch 16A - 1 Gang Two-way - 1 Module in Metal Chrome Glossy","Residential,Switches","T9210 .31"
"Switch 16A - 1 Gang -Two-way with indicator - 1 Module - Metal Chrome Glossy","T92113-1229",1151,"Switch 16A - 1 Gang -Two-way with indicator - 1 Module in Metal Chrome Glossy","Electrical,Switches","T9211 .31"
"Switch 6A - 1 Gang - Bell 1 Module - Metal Chrome Glossy","T93403-1230",763,"Switch 6A - 1 Gang - Bell 1 Module in Metal Chrome Glossy","Electrical,Switches","T9340 .31"
"Switch 6A - 1 Gang - Bell with indicator 1 Module - Metal Chrome Glossy","T93413-1231",1025,"Switch 6A - 1 Gang - Bell with indicator 1 Module in Metal Chrome Glossy","Residential,Switches","T9341 .31"
"Switch 6A - 2 Gang - Both switches One-way 1 Module - Metal Chrome Glossy","T93003-1232",914,"Switch 6A - 2 Gang - Both switches One-way 1 Module in Metal Chrome Glossy","Electrical,Components","T9300 .31"
"Switch 6A - 2 Gang - Both switches One-way with indicator - 1 Module - Metal Chrome Glossy","T93013-1233",1256,"Switch 6A - 2 Gang - Both switches One-way with indicator - 1 Module in Metal Chrome Glossy","Building Materials,Electrical","T9301 .31"
"Switch 16A - 2 Gang - Both switches One-way - 1 Module - Metal Chrome Glossy","T93103-1234",1371,"Switch 16A - 2 Gang - Both switches One-way - 1 Module in Metal Chrome Glossy","Residential,Switches","T9310 .31"
"Switch 16A - 2 Gang - Both switches One-way with indicator - 1 Module - Metal Chrome Glossy","T93113-1235",1724,"Switch 16A - 2 Gang - Both switches One-way with indicator - 1 Module in Metal Chrome Glossy","Residential,Switches","T9311 .31"
"Switch 6A - 2 Gang - One-way  + Bell with indicator - 1 Module - Metal Chrome Glossy","T96013-1236",1403,"Switch 6A - 2 Gang - One-way  + Bell with indicator - 1 Module in Metal Chrome Glossy","Industrial,Controls","T9601 .31"
"Switch 6A - 2 Gang - Both switches Bell - 1 Module - Metal Chrome Glossy","T95403-1237",1301,"Switch 6A - 2 Gang - Both switches Bell - 1 Module in Metal Chrome Glossy","Home Automation,Switches","T9540 .31"
"Switch 6A - 2 Gang - Both switches Bell with indicator - 1 Module - Metal Chrome Glossy","T95413-1238",1673,"Switch 6A - 2 Gang - Both switches Bell with indicator - 1 Module in Metal Chrome Glossy","Electrical,Switches","T9541 .31"
"Switch 6A - 1 Gang - One-way + Blank - 1 Module - Metal Chrome Glossy","T97003-1239",645,"Switch 6A - 1 Gang - One-way + Blank - 1 Module in Metal Chrome Glossy","Commercial,Electrical","T9700 .31"
"Switch 6A - 1 Gang - One-way with indicator + Blank - 1 Module - Metal Chrome Glossy","T97013-1240",924,"Switch 6A - 1 Gang - One-way with indicator + Blank - 1 Module in Metal Chrome Glossy","Residential,Switches","T9701 .31"
"Switch 6A - 1 Gang - Two-way + Blank - 1 Module - Metal Chrome Glossy","T98003-1241",857,"Switch 6A - 1 Gang - Two-way + Blank - 1 Module in Metal Chrome Glossy","Home Automation,Switches","T9800 .31"
"Switch 6A - 1 Gang - Two-way with indicator + Blank - 1 Module - Metal Chrome Glossy","T98013-1242",1233,"Switch 6A - 1 Gang - Two-way with indicator + Blank - 1 Module in Metal Chrome Glossy","Electrical,Components","T9801 .31"
"Switch 16A - 1 Gang - One-way + Blank - 1 Module - Metal Chrome Glossy","T97103-1243",1017,"Switch 16A - 1 Gang - One-way + Blank - 1 Module in Metal Chrome Glossy","Electrical,Switches","T9710 .31"
"Switch 16A - 1 Gang - One-way with indicator + Blank - 1 Module - Metal Chrome Glossy","T97113-1244",1263,"Switch 16A - 1 Gang - One-way with indicator + Blank - 1 Module in Metal Chrome Glossy","Hardware,Switches","T9711 .31"
"Switch 16A - 1 Gang - Two-way + Blank - 1 Module - Metal Chrome Glossy","T98103-1245",1067,"Switch 16A - 1 Gang - Two-way + Blank - 1 Module in Metal Chrome Glossy","Electrical,Switches","T9810 .31"
"Switch 16A - 1 Gang - Two-way with indicator + Blank - 1 Module - Metal Chrome Glossy","T98113-1246",1381,"Switch 16A - 1 Gang - Two-way with indicator + Blank - 1 Module in Metal Chrome Glossy","Industrial,Controls","T9811 .31"
"Switch 6A - 1 Gang - Bell + Blank - 1 Module - Metal Chrome Glossy","T97403-1247",916,"Switch 6A - 1 Gang - Bell + Blank - 1 Module in Metal Chrome Glossy","Home Automation,Switches","T9740 .31"
"Switch 6A - 1 Gang - Bell with indicator + Blank - 1 Module - Metal Chrome Glossy","T97413-1248",1230,"Switch 6A - 1 Gang - Bell with indicator + Blank - 1 Module in Metal Chrome Glossy","Residential,Switches","T9741 .31"
"Switch 6A - 1 Gang One-way - 1 Module - Metal Chrome Matt","T91003-1249",589,"Switch 6A - 1 Gang One-way - 1 Module in Metal Chrome Matt","Hardware,Switches","T9100 .32"
"Switch 6A - 1 Gang One-way with indicator - 1 Module - Metal Chrome Matt","T91013-1250",845,"Switch 6A - 1 Gang One-way with indicator - 1 Module in Metal Chrome Matt","Home Automation,Switches","T9101 .32"
"Switch 6A - 1 Gang Two-way - 1 Module - Metal Chrome Matt","T92003-1251",783,"Switch 6A - 1 Gang Two-way - 1 Module in Metal Chrome Matt","Electrical,Components","T9200 .32"
"Switch 6A - 1 Gang Two-way with indicator - 1 Module - Metal Chrome Matt","T92013-1252",1128,"Switch 6A - 1 Gang Two-way with indicator - 1 Module in Metal Chrome Matt","Commercial,Electrical","T9201 .32"
"Switch 16A - 1 Gang One-way - 1 Module - Metal Chrome Matt","T91103-1253",928,"Switch 16A - 1 Gang One-way - 1 Module in Metal Chrome Matt","Building Materials,Electrical","T9110 .32"
"Switch 16A - 1 Gang One-way with indicator - 1 Module - Metal Chrome Matt","T91113-1254",1154,"Switch 16A - 1 Gang One-way with indicator - 1 Module in Metal Chrome Matt","Electrical,Switches","T9111 .32"
"Switch 16A - 1 Gang Two-way - 1 Module - Metal Chrome Matt","T92103-1255",975,"Switch 16A - 1 Gang Two-way - 1 Module in Metal Chrome Matt","Building Materials,Electrical","T9210 .32"
"Switch 16A - 1 Gang -Two-way with indicator - 1 Module - Metal Chrome Matt","T92113-1256",1262,"Switch 16A - 1 Gang -Two-way with indicator - 1 Module in Metal Chrome Matt","Industrial,Controls","T9211 .32"
"Switch 6A - 1 Gang - Bell 1 Module - Metal Chrome Matt","T93403-1257",836,"Switch 6A - 1 Gang - Bell 1 Module in Metal Chrome Matt","Residential,Switches","T9340 .32"
"Switch 6A - 1 Gang - Bell with indicator 1 Module - Metal Chrome Matt","T93413-1258",1122,"Switch 6A - 1 Gang - Bell with indicator 1 Module in Metal Chrome Matt","Building Materials,Electrical","T9341 .32"
"Switch 6A - 2 Gang - Both switches One-way 1 Module - Metal Chrome Matt","T93003-1259",1003,"Switch 6A - 2 Gang - Both switches One-way 1 Module in Metal Chrome Matt","Residential,Switches","T9300 .32"
"Switch 6A - 2 Gang - Both switches One-way with indicator - 1 Module - Metal Chrome Matt","T93013-1260",1376,"Switch 6A - 2 Gang - Both switches One-way with indicator - 1 Module in Metal Chrome Matt","Commercial,Electrical","T9301 .32"
"Switch 16A - 2 Gang - Both switches One-way - 1 Module - Metal Chrome Matt","T93103-1261",1503,"Switch 16A - 2 Gang - Both switches One-way - 1 Module in Metal Chrome Matt","Industrial,Controls","T9310 .32"
"Switch 16A - 2 Gang - Both switches One-way with indicator - 1 Module - Metal Chrome Matt","T93113-1262",1889,"Switch 16A - 2 Gang - Both switches One-way with indicator - 1 Module in Metal Chrome Matt","Building Materials,Electrical","T9311 .32"
"Switch 6A - 2 Gang - One-way  + Bell with indicator - 1 Module - Metal Chrome Matt","T96013-1263",1537,"Switch 6A - 2 Gang - One-way  + Bell with indicator - 1 Module in Metal Chrome Matt","Industrial,Controls","T9601 .32"
"Switch 6A - 2 Gang - Both switches Bell - 1 Module - Metal Chrome Matt","T95403-1264",1424,"Switch 6A - 2 Gang - Both switches Bell - 1 Module in Metal Chrome Matt","Electrical,Switches","T9540 .32"
"Switch 6A - 2 Gang - Both switches Bell with indicator - 1 Module - Metal Chrome Matt","T95413-1265",1829,"Switch 6A - 2 Gang - Both switches Bell with indicator - 1 Module in Metal Chrome Matt","Building Materials,Electrical","T9541 .32"
"Switch 6A - 1 Gang - One-way + Blank - 1 Module - Metal Chrome Matt","T97003-1266",706,"Switch 6A - 1 Gang - One-way + Blank - 1 Module in Metal Chrome Matt","Electrical,Components","T9700 .32"
"Switch 6A - 1 Gang - One-way with indicator + Blank - 1 Module - Metal Chrome Matt","T97013-1267",1014,"Switch 6A - 1 Gang - One-way with indicator + Blank - 1 Module in Metal Chrome Matt","Building Materials,Electrical","T9701 .32"
"Switch 6A - 1 Gang - Two-way + Blank - 1 Module - Metal Chrome Matt","T98003-1268",940,"Switch 6A - 1 Gang - Two-way + Blank - 1 Module in Metal Chrome Matt","Home Automation,Switches","T9800 .32"
"Switch 6A - 1 Gang - Two-way with indicator + Blank - 1 Module - Metal Chrome Matt","T98013-1269",1354,"Switch 6A - 1 Gang - Two-way with indicator + Blank - 1 Module in Metal Chrome Matt","Building Materials,Electrical","T9801 .32"
"Switch 16A - 1 Gang - One-way + Blank - 1 Module - Metal Chrome Matt","T97103-1270",1115,"Switch 16A - 1 Gang - One-way + Blank - 1 Module in Metal Chrome Matt","Industrial,Controls","T9710 .32"
"Switch 16A - 1 Gang - One-way with indicator + Blank - 1 Module - Metal Chrome Matt","T97113-1271",1384,"Switch 16A - 1 Gang - One-way with indicator + Blank - 1 Module in Metal Chrome Matt","Electrical,Components","T9711 .32"
"Switch 16A - 1 Gang - Two-way + Blank - 1 Module - Metal Chrome Matt","T98103-1272",1169,"Switch 16A - 1 Gang - Two-way + Blank - 1 Module in Metal Chrome Matt","Electrical,Components","T9810 .32"
"Switch 16A - 1 Gang - Two-way with indicator + Blank - 1 Module - Metal Chrome Matt","T98113-1273",1514,"Switch 16A - 1 Gang - Two-way with indicator + Blank - 1 Module in Metal Chrome Matt","Home Automation,Switches","T9811 .32"
"Switch 6A - 1 Gang - Bell + Blank - 1 Module - Metal Chrome Matt","T97403-1274",1003,"Switch 6A - 1 Gang - Bell + Blank - 1 Module in Metal Chrome Matt","Industrial,Controls","T9740 .32"
"Switch 6A - 1 Gang - Bell with indicator + Blank - 1 Module - Metal Chrome Matt","T97413-1275",1347,"Switch 6A - 1 Gang - Bell with indicator + Blank - 1 Module in Metal Chrome Matt","Commercial,Electrical","T9741 .32"
"Switch 6A - 1 Gang One-way - 1 Module - Metal Black Glossy","T91003-1276",621,"Switch 6A - 1 Gang One-way - 1 Module in Metal Black Glossy","Building Materials,Electrical","T9100 .33"
"Switch 6A - 1 Gang One-way with indicator - 1 Module - Metal Black Glossy","T91013-1277",889,"Switch 6A - 1 Gang One-way with indicator - 1 Module in Metal Black Glossy","Industrial,Controls","T9101 .33"
"Switch 6A - 1 Gang Two-way - 1 Module - Metal Black Glossy","T92003-1278",826,"Switch 6A - 1 Gang Two-way - 1 Module in Metal Black Glossy","Commercial,Electrical","T9200 .33"
"Switch 6A - 1 Gang Two-way with indicator - 1 Module - Metal Black Glossy","T92013-1279",1188,"Switch 6A - 1 Gang Two-way with indicator - 1 Module in Metal Black Glossy","Home Automation,Switches","T9201 .33"
"Switch 16A - 1 Gang One-way - 1 Module - Metal Black Glossy","T91103-1280",978,"Switch 16A - 1 Gang One-way - 1 Module in Metal Black Glossy","Electrical,Components","T9110 .33"
"Switch 16A - 1 Gang One-way with indicator - 1 Module - Metal Black Glossy","T91113-1281",1216,"Switch 16A - 1 Gang One-way with indicator - 1 Module in Metal Black Glossy","Commercial,Electrical","T9111 .33"
"Switch 16A - 1 Gang Two-way - 1 Module - Metal Black Glossy","T92103-1282",1026,"Switch 16A - 1 Gang Two-way - 1 Module in Metal Black Glossy","Residential,Switches","T9210 .33"
"Switch 16A - 1 Gang -Two-way with indicator - 1 Module - Metal Black Glossy","T92113-1283",1330,"Switch 16A - 1 Gang -Two-way with indicator - 1 Module in Metal Black Glossy","Electrical,Components","T9211 .33"
"Switch 6A - 1 Gang - Bell 1 Module - Metal Black Glossy","T93403-1284",882,"Switch 6A - 1 Gang - Bell 1 Module in Metal Black Glossy","Industrial,Controls","T9340 .33"
"Switch 6A - 1 Gang - Bell with indicator 1 Module - Metal Black Glossy","T93413-1285",1184,"Switch 6A - 1 Gang - Bell with indicator 1 Module in Metal Black Glossy","Building Materials,Electrical","T9341 .33"
"Switch 6A - 2 Gang - Both switches One-way 1 Module - Metal Black Glossy","T93003-1286",1056,"Switch 6A - 2 Gang - Both switches One-way 1 Module in Metal Black Glossy","Hardware,Switches","T9300 .33"
"Switch 6A - 2 Gang - Both switches One-way with indicator - 1 Module - Metal Black Glossy","T93013-1287",1450,"Switch 6A - 2 Gang - Both switches One-way with indicator - 1 Module in Metal Black Glossy","Industrial,Controls","T9301 .33"
"Switch 16A - 2 Gang - Both switches One-way - 1 Module - Metal Black Glossy","T93103-1288",1584,"Switch 16A - 2 Gang - Both switches One-way - 1 Module in Metal Black Glossy","Hardware,Switches","T9310 .33"
"Switch 16A - 2 Gang - Both switches One-way with indicator - 1 Module - Metal Black Glossy","T93113-1289",1991,"Switch 16A - 2 Gang - Both switches One-way with indicator - 1 Module in Metal Black Glossy","Residential,Switches","T9311 .33"
"Switch 6A - 2 Gang - One-way  + Bell with indicator - 1 Module - Metal Black Glossy","T96013-1290",1620,"Switch 6A - 2 Gang - One-way  + Bell with indicator - 1 Module in Metal Black Glossy","Building Materials,Electrical","T9601 .33"
"Switch 6A - 2 Gang - Both switches Bell - 1 Module - Metal Black Glossy","T95403-1291",1501,"Switch 6A - 2 Gang - Both switches Bell - 1 Module in Metal Black Glossy","Industrial,Controls","T9540 .33"
"Switch 6A - 2 Gang - Both switches Bell with indicator - 1 Module - Metal Black Glossy","T95413-1292",1932,"Switch 6A - 2 Gang - Both switches Bell with indicator - 1 Module in Metal Black Glossy","Residential,Switches","T9541 .33"
"Switch 6A - 1 Gang - One-way + Blank - 1 Module - Metal Black Glossy","T97003-1293",744,"Switch 6A - 1 Gang - One-way + Blank - 1 Module in Metal Black Glossy","Home Automation,Switches","T9700 .33"
"Switch 6A - 1 Gang - One-way with indicator + Blank - 1 Module - Metal Black Glossy","T97013-1294",1068,"Switch 6A - 1 Gang - One-way with indicator + Blank - 1 Module in Metal Black Glossy","Electrical,Switches","T9701 .33"
"Switch 6A - 1 Gang - Two-way + Blank - 1 Module - Metal Black Glossy","T98003-1295",990,"Switch 6A - 1 Gang - Two-way + Blank - 1 Module in Metal Black Glossy","Residential,Switches","T9800 .33"
"Switch 6A - 1 Gang - Two-way with indicator + Blank - 1 Module - Metal Black Glossy","T98013-1296",1426,"Switch 6A - 1 Gang - Two-way with indicator + Blank - 1 Module in Metal Black Glossy","Industrial,Controls","T9801 .33"
"Switch 16A - 1 Gang - One-way + Blank - 1 Module - Metal Black Glossy","T97103-1297",1174,"Switch 16A - 1 Gang - One-way + Blank - 1 Module in Metal Black Glossy","Commercial,Electrical","T9710 .33"
"Switch 16A - 1 Gang - One-way with indicator + Blank - 1 Module - Metal Black Glossy","T97113-1298",1460,"Switch 16A - 1 Gang - One-way with indicator + Blank - 1 Module in Metal Black Glossy","Hardware,Switches","T9711 .33"
"Switch 16A - 1 Gang - Two-way + Blank - 1 Module - Metal Black Glossy","T98103-1299",1231,"Switch 16A - 1 Gang - Two-way + Blank - 1 Module in Metal Black Glossy","Home Automation,Switches","T9810 .33"
"Switch 16A - 1 Gang - Two-way with indicator + Blank - 1 Module - Metal Black Glossy","T98113-1300",1595,"Switch 16A - 1 Gang - Two-way with indicator + Blank - 1 Module in Metal Black Glossy","Building Materials,Electrical","T9811 .33"
